Component_ID,Lot_ID,Value_0h,Value_24h,Value_96h,Value_168h,Limit,Drift_0_24_per_h,Drift_24_96_per_h,Drift_96_168_per_h,Failure_Flag_168h,Failure_Time_h,RUL_at_168h,Risk
C-123842,L-107,20.304,20.807,28.033,38.426,50.0,0.02094,0.10037,0.14434,0,264,96,Warning
C-123843,L-101,18.635,19.469,22.609,27.281,50.0,0.03473,0.04361,0.06489,0,408,240,Normal
C-123844,L-111,19.863,19.478,22.016,25.875,50.0,-0.01601,0.03524,0.0536,0,456,288,Normal
C-123845,L-103,20.5,20.892,23.345,27.095,50.0,0.01636,0.03406,0.05209,0,480,312,Normal
C-123846,L-102,18.139,18.418,22.584,30.503,50.0,0.01162,0.05786,0.10999,0,336,168,Normal
C-123847,L-111,17.238,17.531,21.917,28.766,50.0,0.0122,0.06092,0.09513,0,336,168,Normal
C-123848,L-111,21.591,21.59,24.48,27.744,50.0,-3e-05,0.04013,0.04533,0,456,288,Normal
C-123849,L-103,17.972,17.951,21.4,27.556,50.0,-0.00086,0.04791,0.0855,0,336,168,Normal
C-123850,L-109,20.772,20.643,23.369,27.178,50.0,-0.00536,0.03786,0.0529,0,432,264,Normal
C-123851,L-111,20.224,21.005,26.287,35.282,50.0,0.03256,0.07336,0.12493,0,288,120,Normal
C-123852,L-118,19.725,19.969,22.957,27.102,50.0,0.01014,0.0415,0.05756,0,408,240,Normal
C-123853,L-102,17.324,18.236,22.846,29.176,50.0,0.038,0.06402,0.08792,0,312,144,Normal
C-123854,L-118,19.412,19.296,23.045,28.44,50.0,-0.00485,0.05207,0.07493,0,408,240,Normal
C-123855,L-116,19.296,19.891,25.558,34.397,50.0,0.02479,0.07871,0.12276,0,264,96,Warning
C-123856,L-107,19.619,20.327,27.233,35.404,50.0,0.02947,0.09592,0.11348,0,264,96,Warning
C-123857,L-115,19.982,20.784,26.254,35.016,50.0,0.03342,0.07597,0.1217,0,264,96,Warning
C-123858,L-107,18.622,20.157,24.21,31.859,50.0,0.06394,0.0563,0.10623,0,312,144,Normal
C-123859,L-106,19.12,19.719,21.603,24.562,50.0,0.02497,0.02616,0.04109,0,504,336,Normal
C-123860,L-101,20.727,21.81,23.01,26.871,50.0,0.04512,0.01667,0.05362,0,504,336,Normal
C-123861,L-116,20.001,20.206,22.636,26.614,50.0,0.00855,0.03375,0.05524,0,456,288,Normal
C-123862,L-108,18.435,18.311,21.613,27.105,50.0,-0.00519,0.04587,0.07628,0,384,216,Normal
C-123863,L-120,17.589,17.79,21.472,28.512,50.0,0.00839,0.05113,0.09779,0,336,168,Normal
C-123864,L-120,19.831,20.535,23.757,27.628,50.0,0.02932,0.04474,0.05377,0,384,216,Normal
C-123865,L-119,21.063,21.846,25.941,31.137,50.0,0.03266,0.05687,0.07217,0,384,216,Normal
C-123866,L-107,23.311,23.771,29.926,38.445,50.0,0.01915,0.08549,0.11831,0,264,96,Warning
C-123867,L-104,19.968,20.507,25.877,32.965,50.0,0.02245,0.07459,0.09845,0,288,120,Normal
C-123868,L-104,19.559,20.564,23.429,28.448,50.0,0.04187,0.0398,0.0697,0,408,240,Normal
C-123869,L-105,17.566,18.246,21.064,24.549,50.0,0.02831,0.03913,0.0484,0,480,312,Normal
C-123870,L-112,22.063,22.833,26.148,31.338,50.0,0.03207,0.04604,0.07209,0,360,192,Normal
C-123871,L-114,19.565,20.567,27.103,37.769,50.0,0.04176,0.09078,0.14813,0,240,72,Warning
C-123872,L-113,20.13,21.048,27.206,37.799,50.0,0.03824,0.08552,0.14713,0,264,96,Warning
C-123873,L-111,17.409,17.83,20.936,24.348,50.0,0.01755,0.04314,0.0474,0,456,288,Normal
C-123874,L-113,17.434,17.667,20.936,25.492,50.0,0.00971,0.04541,0.06328,0,384,216,Normal
C-123875,L-103,18.345,19.028,26.602,37.495,50.0,0.02846,0.10518,0.15129,0,240,72,Warning
C-123876,L-120,17.196,17.589,19.876,24.224,50.0,0.0164,0.03175,0.06039,0,456,288,Normal
C-123877,L-120,17.637,17.767,19.913,24.252,50.0,0.00539,0.02981,0.06027,0,480,312,Normal
C-123878,L-113,20.017,20.701,24.995,33.255,50.0,0.02851,0.05963,0.11473,0,288,120,Normal
C-123879,L-117,19.643,19.929,22.343,28.475,50.0,0.01191,0.03352,0.08517,0,408,240,Normal
C-123880,L-102,17.46,17.984,24.197,34.972,50.0,0.02185,0.08629,0.14965,0,264,96,Warning
C-123881,L-111,17.952,18.882,21.414,26.788,50.0,0.03877,0.03517,0.07463,0,384,216,Normal
C-123882,L-118,20.625,20.549,23.43,27.167,50.0,-0.00317,0.04002,0.0519,0,456,288,Normal
C-123883,L-120,17.873,18.289,22.712,32.249,50.0,0.01734,0.06143,0.13246,0,264,96,Warning
C-123884,L-117,20.39,21.726,27.9,39.334,50.0,0.05569,0.08575,0.15879,0,240,72,Warning
C-123885,L-119,21.218,21.735,28.047,38.855,50.0,0.02157,0.08767,0.15011,0,240,72,Warning
C-123886,L-101,19.042,20.088,24.661,31.129,50.0,0.04356,0.06351,0.08983,0,312,144,Normal
C-123887,L-104,21.449,22.502,26.692,33.15,50.0,0.04388,0.05819,0.0897,0,336,168,Normal
C-123888,L-109,19.0,18.877,22.023,26.899,50.0,-0.00512,0.0437,0.06772,0,408,240,Normal
C-123889,L-120,20.165,20.054,24.329,30.786,50.0,-0.00463,0.05938,0.08967,0,336,168,Normal
C-123890,L-106,19.3,20.639,23.78,29.831,50.0,0.05583,0.04362,0.08404,0,360,192,Normal
C-123891,L-106,20.956,21.205,23.361,27.453,50.0,0.01038,0.02995,0.05682,0,456,288,Normal
C-123892,L-105,21.295,21.991,24.719,30.192,50.0,0.02901,0.03789,0.076,0,408,240,Normal
C-123893,L-109,21.515,22.191,28.535,38.902,50.0,0.02814,0.08812,0.14398,0,264,96,Warning
C-123894,L-114,19.977,20.759,24.655,31.622,50.0,0.03255,0.05412,0.09677,0,312,144,Normal
C-123895,L-116,21.821,21.965,25.535,30.667,50.0,0.00599,0.04959,0.07128,0,360,192,Normal
C-123896,L-115,20.438,20.82,23.91,27.784,50.0,0.0159,0.04292,0.05381,0,456,288,Normal
C-123897,L-102,19.329,20.681,24.964,32.482,50.0,0.05635,0.05949,0.10441,0,288,120,Normal
C-123898,L-102,20.01,20.764,23.856,29.251,50.0,0.03145,0.04293,0.07494,0,360,192,Normal
C-123899,L-119,19.771,21.034,24.947,31.078,50.0,0.05262,0.05435,0.08515,0,336,168,Normal
C-123900,L-116,17.768,17.907,19.294,23.465,50.0,0.00577,0.01927,0.05793,0,456,288,Normal
C-123901,L-117,21.046,21.068,24.099,28.748,50.0,0.00089,0.0421,0.06457,0,408,240,Normal
C-123902,L-102,19.674,20.304,23.053,27.872,50.0,0.02625,0.03818,0.06693,0,432,264,Normal
C-123903,L-120,19.983,20.849,23.728,28.697,50.0,0.03608,0.03998,0.06901,0,384,216,Normal
C-123904,L-114,20.922,21.574,25.729,32.81,50.0,0.02718,0.05771,0.09834,0,312,144,Normal
C-123905,L-119,19.337,20.154,23.639,28.453,50.0,0.03403,0.04841,0.06685,0,360,192,Normal
C-123906,L-107,19.891,20.404,23.8,29.859,50.0,0.02134,0.04717,0.08416,0,336,168,Normal
C-123907,L-106,18.768,19.384,23.117,28.62,50.0,0.02567,0.05185,0.07642,0,336,168,Normal
C-123908,L-119,20.551,21.365,28.291,38.594,50.0,0.03389,0.0962,0.1431,0,240,72,Warning
C-123909,L-109,22.164,22.948,25.138,29.976,50.0,0.03264,0.03042,0.06719,0,408,240,Normal
C-123910,L-117,16.385,17.071,20.384,27.121,50.0,0.02858,0.04601,0.09356,0,360,192,Normal
C-123911,L-110,16.105,16.137,18.341,22.254,50.0,0.00135,0.03062,0.05434,0,480,312,Normal
C-123912,L-115,18.024,18.014,21.145,25.432,50.0,-0.00044,0.04349,0.05955,0,384,216,Normal
C-123913,L-101,19.69,20.831,27.29,39.015,50.0,0.04756,0.0897,0.16285,0,240,72,Warning
C-123914,L-111,22.765,23.255,28.622,38.079,50.0,0.02042,0.07455,0.13135,0,264,96,Warning
C-123915,L-114,20.565,20.815,25.338,32.641,50.0,0.01042,0.06282,0.10143,0,312,144,Normal
C-123916,L-109,19.847,21.281,28.416,39.485,50.0,0.05977,0.09909,0.15374,0,240,72,Warning
C-123917,L-101,21.651,21.928,23.803,28.265,50.0,0.01155,0.02605,0.06197,0,480,312,Normal
C-123918,L-105,17.468,18.436,24.015,32.396,50.0,0.04032,0.07748,0.1164,0,288,120,Normal
C-123919,L-106,20.051,21.109,23.219,27.418,50.0,0.04407,0.02931,0.05831,0,480,312,Normal
C-123920,L-114,18.436,18.506,20.988,25.002,50.0,0.00294,0.03447,0.05575,0,480,312,Normal
C-123921,L-110,19.928,20.422,22.732,27.404,50.0,0.02059,0.03209,0.06488,0,408,240,Normal
C-123922,L-111,18.046,19.094,24.595,33.702,50.0,0.04366,0.07641,0.12649,0,264,96,Warning
C-123923,L-104,21.133,21.225,23.949,27.607,50.0,0.00382,0.03784,0.0508,0,456,288,Normal
C-123924,L-101,20.823,21.455,23.4,29.017,50.0,0.02631,0.02702,0.07801,0,384,216,Normal
C-123925,L-116,19.63,20.5,26.372,36.113,50.0,0.03627,0.08155,0.1353,0,264,96,Warning
C-123926,L-113,19.723,20.123,23.47,29.241,50.0,0.01664,0.04648,0.08016,0,360,192,Normal
C-123927,L-112,19.584,20.186,22.582,25.749,50.0,0.02509,0.03328,0.04398,0,480,312,Normal
C-123928,L-108,19.072,19.704,23.816,30.611,50.0,0.02631,0.05711,0.09438,0,336,168,Normal
C-123929,L-112,20.891,20.343,23.399,25.821,50.0,-0.02286,0.04245,0.03364,0,504,336,Normal
C-123930,L-114,17.53,17.69,20.931,26.405,50.0,0.00666,0.04501,0.07603,0,384,216,Normal
C-123931,L-113,18.48,19.409,26.4,35.852,50.0,0.03867,0.0971,0.13128,0,240,72,Warning
C-123932,L-115,22.286,22.562,25.507,29.758,50.0,0.01154,0.0409,0.05904,0,408,240,Normal
C-123933,L-110,18.312,19.217,26.392,35.382,50.0,0.03769,0.09966,0.12485,0,240,72,Warning
C-123934,L-103,19.147,19.638,22.841,26.851,50.0,0.02045,0.04449,0.05569,0,456,288,Normal
C-123935,L-113,20.63,20.853,22.831,26.688,50.0,0.00929,0.02747,0.05357,0,480,312,Normal
C-123936,L-107,18.88,19.134,21.016,24.918,50.0,0.0106,0.02613,0.0542,0,480,312,Normal
C-123937,L-113,20.393,20.719,22.903,26.372,50.0,0.01357,0.03034,0.04818,0,504,336,Normal
C-123938,L-103,19.022,20.123,24.896,33.967,50.0,0.04588,0.06629,0.12598,0,264,96,Warning
C-123939,L-105,14.97,15.409,18.718,22.876,50.0,0.01828,0.04597,0.05774,0,384,216,Normal
C-123940,L-120,18.684,19.039,21.558,26.071,50.0,0.0148,0.03498,0.06269,0,432,264,Normal
C-123941,L-103,18.277,18.623,21.167,26.117,50.0,0.01443,0.03533,0.06875,0,456,288,Normal
C-123942,L-112,20.163,20.664,22.305,26.756,50.0,0.02091,0.02279,0.06181,0,432,264,Normal
C-123943,L-109,18.803,19.146,22.312,26.801,50.0,0.01428,0.04397,0.06234,0,432,264,Normal
C-123944,L-107,20.349,20.992,27.104,35.832,50.0,0.02678,0.08489,0.12122,0,264,96,Warning
C-123945,L-119,17.118,17.007,19.833,24.65,50.0,-0.00465,0.03925,0.0669,0,456,288,Normal
C-123946,L-116,17.967,18.227,21.559,25.45,50.0,0.01083,0.04627,0.05405,0,432,264,Normal
C-123947,L-120,19.308,20.507,25.848,34.49,50.0,0.04995,0.07418,0.12003,0,288,120,Normal
C-123948,L-107,17.617,18.045,20.653,24.928,50.0,0.01783,0.03623,0.05936,0,408,240,Normal
C-123949,L-119,20.917,20.019,22.45,26.336,50.0,-0.03741,0.03377,0.05397,0,504,336,Normal
C-123950,L-103,19.062,20.187,25.744,34.076,50.0,0.04687,0.07718,0.11573,0,288,120,Normal
C-123951,L-120,17.279,17.749,20.013,22.774,50.0,0.01959,0.03144,0.03834,0,456,288,Normal
C-123952,L-111,19.704,20.623,24.167,30.148,50.0,0.03827,0.04923,0.08306,0,336,168,Normal
C-123953,L-104,16.747,17.338,21.189,28.11,50.0,0.02462,0.05349,0.09612,0,312,144,Normal
C-123954,L-109,20.079,19.621,22.387,26.865,50.0,-0.01908,0.03841,0.06219,0,432,264,Normal
C-123955,L-104,17.801,19.538,24.147,32.315,50.0,0.07234,0.06402,0.11345,0,264,96,Warning
C-123956,L-103,17.643,17.875,20.826,25.465,50.0,0.00966,0.04099,0.06442,0,408,240,Normal
C-123957,L-109,20.084,19.808,22.724,27.464,50.0,-0.0115,0.04049,0.06584,0,384,216,Normal
C-123958,L-111,19.325,19.149,22.047,25.737,50.0,-0.00733,0.04024,0.05126,0,480,312,Normal
C-123959,L-116,22.419,22.6,26.964,33.245,50.0,0.00755,0.0606,0.08724,0,312,144,Normal
C-123960,L-102,20.129,21.081,24.617,31.514,50.0,0.03968,0.04911,0.09579,0,312,144,Normal
C-123961,L-102,18.589,19.078,23.97,31.62,50.0,0.02039,0.06794,0.10625,0,288,120,Normal
C-123962,L-109,18.252,18.697,21.115,24.764,50.0,0.01852,0.0336,0.05067,0,456,288,Normal
C-123963,L-115,16.142,17.33,22.306,31.9,50.0,0.04948,0.06911,0.13325,0,264,96,Warning
C-123964,L-115,17.589,17.878,24.261,33.967,50.0,0.01204,0.08866,0.13481,0,240,72,Warning
C-123965,L-107,22.732,24.043,30.703,42.157,50.0,0.05463,0.0925,0.15908,0,240,72,Warning
C-123966,L-118,20.086,19.547,22.579,26.919,50.0,-0.02246,0.04211,0.06028,0,432,264,Normal
C-123967,L-104,18.603,19.326,22.373,27.205,50.0,0.03011,0.04233,0.0671,0,456,288,Normal
C-123968,L-107,19.23,20.059,22.718,26.654,50.0,0.03451,0.03694,0.05466,0,456,288,Normal
C-123969,L-119,18.707,18.835,23.429,29.559,50.0,0.00535,0.0638,0.08514,0,336,168,Normal
C-123970,L-101,18.581,18.963,21.392,24.903,50.0,0.01591,0.03373,0.04877,0,480,312,Normal
C-123971,L-114,18.187,19.518,24.387,31.534,50.0,0.05548,0.06761,0.09927,0,288,120,Normal
C-123972,L-119,18.132,17.955,20.056,23.926,50.0,-0.00738,0.02918,0.05375,0,504,336,Normal
C-123973,L-118,18.272,18.602,20.907,24.164,50.0,0.01373,0.03202,0.04524,0,504,336,Normal
C-123974,L-113,21.421,21.926,23.977,27.289,50.0,0.02104,0.02848,0.046,0,480,312,Normal
C-123975,L-103,16.596,17.373,20.967,25.01,50.0,0.03237,0.04992,0.05615,0,384,216,Normal
C-123976,L-104,21.505,22.124,26.474,33.968,50.0,0.02582,0.06041,0.10408,0,288,120,Normal
C-123977,L-109,20.378,20.86,22.999,26.577,50.0,0.02009,0.02971,0.04969,0,504,336,Normal
C-123978,L-110,22.466,23.467,29.388,39.808,50.0,0.04172,0.08224,0.14471,0,240,72,Warning
C-123979,L-117,20.431,20.11,24.336,30.143,50.0,-0.01338,0.05869,0.08066,0,408,240,Normal
C-123980,L-112,19.726,20.159,23.882,29.848,50.0,0.01802,0.05172,0.08286,0,360,192,Normal
C-123981,L-107,19.833,21.342,27.729,38.296,50.0,0.06291,0.08871,0.14676,0,240,72,Warning
C-123982,L-102,19.506,20.277,24.189,30.07,50.0,0.03215,0.05433,0.08168,0,360,192,Normal
C-123983,L-120,19.55,19.71,22.363,25.702,50.0,0.00664,0.03684,0.04638,0,480,312,Normal
C-123984,L-116,20.804,20.88,24.873,30.569,50.0,0.00316,0.05545,0.07911,0,408,240,Normal
C-123985,L-116,20.388,20.25,22.746,26.361,50.0,-0.00575,0.03467,0.0502,0,504,336,Normal
C-123986,L-114,21.157,21.389,24.622,28.963,50.0,0.00966,0.04491,0.06029,0,408,240,Normal
C-123987,L-114,20.836,21.28,23.329,26.687,50.0,0.0185,0.02845,0.04665,0,456,288,Normal
C-123988,L-103,18.655,18.791,21.562,26.365,50.0,0.00567,0.03849,0.06671,0,432,264,Normal
C-123989,L-115,17.261,18.12,20.995,25.777,50.0,0.03579,0.03994,0.06641,0,432,264,Normal
C-123990,L-111,20.575,20.354,22.956,26.838,50.0,-0.00919,0.03614,0.05391,0,456,288,Normal
C-123991,L-119,19.947,19.566,22.613,26.689,50.0,-0.01585,0.04231,0.05662,0,456,288,Normal
C-123992,L-106,19.014,19.975,22.251,25.729,50.0,0.04007,0.03161,0.0483,0,480,312,Normal
C-123993,L-109,19.625,19.633,23.064,25.872,50.0,0.00036,0.04765,0.03899,0,432,264,Normal
C-123994,L-104,20.515,20.347,22.465,26.655,50.0,-0.007,0.02941,0.0582,0,480,312,Normal
C-123995,L-101,19.321,20.623,25.91,34.32,50.0,0.05425,0.07343,0.11681,0,264,96,Warning
C-123996,L-101,20.259,20.607,23.33,28.22,50.0,0.01452,0.03782,0.06792,0,408,240,Normal
C-123997,L-115,20.836,22.453,25.528,30.708,50.0,0.06739,0.0427,0.07195,0,360,192,Normal
C-123998,L-106,22.008,22.398,27.853,34.848,50.0,0.01628,0.07576,0.09715,0,288,120,Normal
C-123999,L-109,19.124,19.425,22.529,27.297,50.0,0.01254,0.04312,0.06622,0,384,216,Normal
C-124000,L-115,18.33,19.188,22.063,26.68,50.0,0.03576,0.03993,0.06413,0,432,264,Normal
C-124001,L-116,17.523,18.619,20.517,24.566,50.0,0.04568,0.02636,0.05623,0,504,336,Normal
C-124002,L-105,21.758,21.719,26.684,34.303,50.0,-0.00164,0.06896,0.10583,0,312,144,Normal
C-124003,L-119,19.8,20.887,22.771,27.455,50.0,0.04532,0.02616,0.06506,0,432,264,Normal
C-124004,L-101,19.395,19.326,21.996,25.714,50.0,-0.00284,0.03707,0.05165,0,432,264,Normal
C-124005,L-114,17.989,17.902,21.813,28.093,50.0,-0.00363,0.05433,0.08721,0,336,168,Normal
C-124006,L-112,20.128,20.667,22.405,27.104,50.0,0.02244,0.02414,0.06527,0,432,264,Normal
C-124007,L-111,16.695,17.776,19.706,24.62,50.0,0.04503,0.02681,0.06825,0,408,240,Normal
C-124008,L-104,19.17,19.382,22.247,27.74,50.0,0.00883,0.03978,0.07629,0,360,192,Normal
C-124009,L-103,18.256,18.947,21.971,27.995,50.0,0.0288,0.042,0.08366,0,360,192,Normal
C-124010,L-101,16.791,17.397,24.634,35.361,50.0,0.02525,0.10051,0.14898,0,240,72,Warning
C-124011,L-120,18.414,18.331,20.728,24.914,50.0,-0.00346,0.03329,0.05814,0,480,312,Normal
C-124012,L-105,15.687,16.619,19.64,24.62,50.0,0.03884,0.04195,0.06917,0,408,240,Normal
C-124013,L-110,21.854,22.317,28.363,38.066,50.0,0.01928,0.08397,0.13477,0,240,72,Warning
C-124014,L-103,20.515,20.917,26.606,35.022,50.0,0.01677,0.07901,0.11689,0,264,96,Warning
C-124015,L-115,17.286,17.314,20.713,25.763,50.0,0.00119,0.04721,0.07014,0,384,216,Normal
C-124016,L-111,18.849,18.964,22.151,25.823,50.0,0.00478,0.04426,0.05101,0,432,264,Normal
C-124017,L-102,20.103,20.241,23.313,28.678,50.0,0.00573,0.04267,0.07452,0,360,192,Normal
C-124018,L-103,19.15,19.943,24.51,32.628,50.0,0.03301,0.06343,0.11275,0,312,144,Normal
C-124019,L-115,20.545,20.785,24.595,29.282,50.0,0.00999,0.05291,0.0651,0,408,240,Normal
C-124020,L-115,21.02,21.878,25.204,30.833,50.0,0.03575,0.0462,0.07818,0,360,192,Normal
C-124021,L-110,20.399,20.869,24.007,27.564,50.0,0.01958,0.04357,0.0494,0,456,288,Normal
C-124022,L-110,17.631,18.181,21.866,28.313,50.0,0.02291,0.05119,0.08954,0,336,168,Normal
C-124023,L-113,18.481,19.448,23.75,30.783,50.0,0.04027,0.05975,0.09768,0,312,144,Normal
C-124024,L-114,20.249,20.177,22.647,26.408,50.0,-0.00297,0.03431,0.05223,0,456,288,Normal
C-124025,L-106,17.165,17.95,25.544,38.104,50.0,0.03269,0.10548,0.17445,0,240,72,Warning
C-124026,L-115,21.219,21.232,25.488,31.038,50.0,0.00056,0.0591,0.07709,0,360,192,Normal
C-124027,L-104,19.427,19.996,22.288,26.456,50.0,0.02371,0.03183,0.05789,0,456,288,Normal
C-124028,L-114,17.584,18.081,20.473,23.694,50.0,0.02072,0.03322,0.04474,0,480,312,Normal
C-124029,L-113,21.138,21.977,23.584,27.445,50.0,0.03497,0.02232,0.05362,0,504,336,Normal
C-124030,L-114,17.566,18.556,24.754,33.732,50.0,0.04125,0.08609,0.12469,0,264,96,Warning
C-124031,L-119,18.211,19.424,22.492,30.313,50.0,0.05055,0.04262,0.10862,0,336,168,Normal
C-124032,L-119,21.839,22.3,26.393,33.008,50.0,0.01923,0.05684,0.09188,0,360,192,Normal
C-124033,L-107,20.936,22.032,27.598,36.994,50.0,0.04566,0.0773,0.13051,0,264,96,Warning
C-124034,L-118,20.672,20.601,24.419,30.359,50.0,-0.00299,0.05303,0.0825,0,336,168,Normal
C-124035,L-118,20.249,21.212,24.808,31.017,50.0,0.04014,0.04994,0.08625,0,336,168,Normal
C-124036,L-117,18.298,19.296,25.588,36.777,50.0,0.04159,0.08738,0.1554,0,240,72,Warning
C-124037,L-104,19.679,20.713,22.446,27.215,50.0,0.04307,0.02408,0.06623,0,408,240,Normal
C-124038,L-111,15.975,16.352,22.448,31.849,50.0,0.01571,0.08466,0.13058,0,264,96,Warning
C-124039,L-113,21.04,21.667,26.014,32.083,50.0,0.02616,0.06037,0.08428,0,336,168,Normal
C-124040,L-104,18.293,18.414,20.738,24.609,50.0,0.00501,0.03229,0.05375,0,480,312,Normal
C-124041,L-119,19.57,19.588,22.427,25.467,50.0,0.00074,0.03944,0.04222,0,456,288,Normal
C-124042,L-106,21.42,21.325,24.528,27.486,50.0,-0.00394,0.04448,0.04109,0,456,288,Normal
C-124043,L-116,20.171,21.193,24.57,29.942,50.0,0.04259,0.0469,0.07462,0,360,192,Normal
C-124044,L-110,20.467,20.457,23.911,30.048,50.0,-0.00041,0.04798,0.08523,0,384,216,Normal
C-124045,L-119,22.741,23.387,24.893,28.342,50.0,0.0269,0.02092,0.0479,0,504,336,Normal
C-124046,L-111,22.078,22.651,26.68,31.766,50.0,0.02388,0.05596,0.07064,0,360,192,Normal
C-124047,L-112,17.841,18.687,23.082,30.525,50.0,0.03528,0.06104,0.10337,0,312,144,Normal
C-124048,L-117,19.576,20.137,22.513,25.647,50.0,0.02337,0.033,0.04353,0,504,336,Normal
C-124049,L-120,22.845,23.215,26.962,31.909,50.0,0.01542,0.05205,0.06871,0,360,192,Normal
C-124050,L-110,20.205,21.245,23.993,28.637,50.0,0.04331,0.03817,0.06451,0,408,240,Normal
C-124051,L-113,18.747,19.04,22.535,27.13,50.0,0.01223,0.04854,0.06383,0,408,240,Normal
C-124052,L-106,18.693,19.541,22.097,26.415,50.0,0.03533,0.0355,0.05997,0,384,216,Normal
C-124053,L-114,17.304,18.82,24.744,33.006,50.0,0.06318,0.08227,0.11475,0,288,120,Normal
C-124054,L-109,20.112,20.722,23.322,27.475,50.0,0.02542,0.03611,0.05767,0,456,288,Normal
C-124055,L-110,18.109,18.773,22.384,28.871,50.0,0.02768,0.05015,0.09009,0,336,168,Normal
C-124056,L-108,18.334,19.48,24.441,33.902,50.0,0.04776,0.0689,0.13141,0,264,96,Warning
C-124057,L-118,20.437,19.821,22.719,25.704,50.0,-0.02568,0.04025,0.04147,0,504,336,Normal
C-124058,L-116,19.942,20.648,22.814,28.236,50.0,0.02943,0.03008,0.07532,0,408,240,Normal
C-124059,L-102,17.758,18.404,21.24,26.388,50.0,0.0269,0.03938,0.07151,0,384,216,Normal
C-124060,L-109,19.575,19.799,23.3,28.01,50.0,0.00934,0.04863,0.06541,0,408,240,Normal
C-124061,L-107,21.724,22.084,25.391,29.991,50.0,0.01502,0.04593,0.06389,0,384,216,Normal
C-124062,L-113,17.131,17.673,22.338,28.776,50.0,0.0226,0.06479,0.08941,0,312,144,Normal
C-124063,L-101,19.665,20.444,27.175,37.036,50.0,0.03244,0.09349,0.13696,0,240,72,Warning
C-124064,L-120,18.66,19.408,21.867,26.259,50.0,0.03116,0.03416,0.06101,0,408,240,Normal
C-124065,L-114,17.782,18.058,22.159,27.031,50.0,0.01149,0.05696,0.06767,0,384,216,Normal
C-124066,L-103,18.457,18.506,20.381,23.867,50.0,0.00203,0.02604,0.04842,0,504,336,Normal
C-124067,L-118,22.55,23.242,27.927,33.23,50.0,0.02885,0.06507,0.07365,0,360,192,Normal
C-124068,L-103,18.61,18.869,21.524,25.151,50.0,0.01079,0.03688,0.05037,0,504,336,Normal
C-124069,L-113,22.7,22.228,25.113,28.677,50.0,-0.01964,0.04006,0.0495,0,480,312,Normal
C-124070,L-115,19.161,19.863,23.84,30.379,50.0,0.02925,0.05524,0.09081,0,336,168,Normal
C-124071,L-104,19.777,20.607,25.86,33.034,50.0,0.03459,0.07295,0.09964,0,312,144,Normal
C-124072,L-111,19.393,20.011,22.462,25.969,50.0,0.02574,0.03404,0.0487,0,480,312,Normal
C-124073,L-120,22.224,22.104,26.29,32.65,50.0,-0.00503,0.05814,0.08833,0,336,168,Normal
C-124074,L-101,19.633,20.614,23.909,30.253,50.0,0.04088,0.04576,0.08811,0,336,168,Normal
C-124075,L-112,18.248,19.006,25.406,36.085,50.0,0.03159,0.08889,0.14833,0,240,72,Warning
C-124076,L-107,18.205,17.93,21.125,24.628,50.0,-0.01148,0.04438,0.04865,0,432,264,Normal
C-124077,L-111,17.094,17.856,21.722,28.163,50.0,0.03173,0.0537,0.08946,0,336,168,Normal
C-124078,L-111,19.551,19.84,22.103,25.79,50.0,0.01201,0.03143,0.05121,0,480,312,Normal
C-124079,L-113,18.781,19.192,26.168,37.19,50.0,0.01716,0.09688,0.15309,0,240,72,Warning
C-124080,L-104,19.802,20.42,25.405,35.69,50.0,0.02575,0.06924,0.14285,0,264,96,Warning
C-124081,L-116,21.653,21.98,26.337,34.273,50.0,0.01363,0.06052,0.11022,0,288,120,Normal
C-124082,L-101,17.097,17.261,19.67,23.861,50.0,0.00683,0.03345,0.05821,0,456,288,Normal
C-124083,L-111,21.339,21.689,24.354,28.598,50.0,0.01459,0.03702,0.05894,0,432,264,Normal
C-124084,L-104,19.455,19.967,22.866,26.886,50.0,0.02133,0.04027,0.05582,0,456,288,Normal
C-124085,L-103,20.459,20.754,23.813,26.828,50.0,0.01227,0.04249,0.04188,0,504,336,Normal
C-124086,L-119,21.928,22.292,26.473,32.246,50.0,0.01516,0.05808,0.08018,0,336,168,Normal
C-124087,L-119,19.657,19.991,22.708,25.551,50.0,0.01392,0.03774,0.03948,0,480,312,Normal
C-124088,L-118,16.116,16.463,22.111,31.472,50.0,0.01443,0.07845,0.13001,0,264,96,Warning
C-124089,L-103,18.188,19.86,22.077,28.441,50.0,0.06968,0.03079,0.08839,0,360,192,Normal
C-124090,L-110,17.53,18.375,21.44,25.746,50.0,0.0352,0.04257,0.0598,0,384,216,Normal
C-124091,L-110,15.414,16.321,21.894,29.959,50.0,0.03782,0.0774,0.11201,0,264,96,Warning
C-124092,L-120,20.632,21.057,25.841,32.381,50.0,0.01767,0.06645,0.09083,0,336,168,Normal
C-124093,L-108,20.216,20.386,23.095,27.654,50.0,0.00706,0.03763,0.06332,0,456,288,Normal
C-124094,L-120,19.972,18.96,21.79,25.651,50.0,-0.04218,0.03932,0.05362,0,480,312,Normal
C-124095,L-112,22.527,22.883,26.017,32.399,50.0,0.01485,0.04352,0.08863,0,360,192,Normal
